symbol,company_name,sector,industry,isin,market_cap_category,nifty50,nifty_next50,listing_status
THOMASCOTT,Thomas Scott (India) Ltd,Unknown,Unknown,INE480M01011,Unknown,false,false,Listed
THYROCARE,Thyrocare Technologies Ltd,Healthcare,Healthcare,INE594H01019,Micro Cap,false,false,Listed
TI,Tilaknagar Industries Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE133E01013,Micro Cap,false,false,Listed
TICL,Twamev Construction and Infrastructure Ltd,Unknown,Unknown,INE388G01026,Unknown,false,false,Listed
TIIL,Technocraft Industries (India) Ltd,Unknown,Unknown,INE545H01011,Unknown,false,false,Listed
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,Automobile and Auto Components,INE974X01010,Mid Cap,false,false,Listed
TIJARIA,Tijaria Polypipes Ltd,Unknown,Unknown,INE440L01017,Unknown,false,false,Listed
TIL,TIL Ltd,Unknown,Unknown,INE806C01018,Unknown,false,false,Listed
TIMETECHNO,Time Technoplast Ltd,Capital Goods,Capital Goods,INE508G01029,Micro Cap,false,false,Listed
TIMEX,Timex Group India Ltd,Unknown,Unknown,INE064A01026,Unknown,false,false,Listed
TIMKEN,Timken India Ltd,Capital Goods,Capital Goods,INE325A01013,Small Cap,false,false,Listed
TINNARUBR,Tinna Rubber and Infrastructure Ltd,Unknown,Unknown,INE015C01016,Unknown,false,false,Listed
TIPSFILMS,Tips Films Ltd,Unknown,Unknown,INE0LQS01015,Unknown,false,false,Listed
TIPSMUSIC,Tips Music Ltd,Media Entertainment & Publication,Media Entertainment & Publication,INE716B01029,Micro Cap,false,false,Listed
TIRUMALCHM,Thirumalai Chemicals Ltd,Unknown,Unknown,INE338A01024,Unknown,false,false,Listed
TIRUPATIFL,Tirupati Forge Ltd,Unknown,Unknown,INE319Y01024,Unknown,false,false,Listed
TITAGARH,TITAGARH RAIL SYSTEMS Ltd,Capital Goods,Capital Goods,INE615H01020,Small Cap,false,false,Listed
TITAN,Titan Company Ltd,Consumer Durables,Consumer Durables,INE280A01028,Large Cap,true,false,Listed
TMB,Tamilnad Mercantile Bank Ltd,Financial Services,Financial Services,INE668A01016,Micro Cap,false,false,Listed
TMCV,Tata Motors Ltd,Capital Goods,Capital Goods,INE1TAE01010,Large Cap,false,true,Listed
TMPV,Tata Motors Passenger Vehicles Ltd,Automobile and Auto Components,Automobile and Auto Components,INE155A01022,Large Cap,true,false,Listed
TNPETRO,Tamilnadu PetroProducts Ltd,Unknown,Unknown,INE148A01019,Unknown,false,false,Listed
TNPL,Tamil Nadu Newsprint & Papers Ltd,Unknown,Unknown,INE107A01015,Unknown,false,false,Listed
TNTELE,Tamilnadu Telecommunication Ltd,Unknown,Unknown,INE141D01018,Unknown,false,false,Listed
TOLINS,Tolins Tyres Ltd,Unknown,Unknown,INE0RWQ01014,Unknown,false,false,Listed
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,Healthcare,INE685A01028,Large Cap,false,true,Listed
TORNTPOWER,Torrent Power Ltd,Power,Power,INE813H01021,Mid Cap,false,false,Listed
TOTAL,Total Transport Systems Ltd,Unknown,Unknown,INE336X01012,Unknown,false,false,Listed
TOUCHWOOD,Touchwood Entertainment Ltd,Unknown,Unknown,INE486Y01013,Unknown,false,false,Listed
TPHQ,Teamo Productions HQ Ltd,Unknown,Unknown,INE065J01024,Unknown,false,false,Listed
TPLPLASTEH,TPL Plastech Ltd,Unknown,Unknown,INE413G01022,Unknown,false,false,Listed
TRACXN,Tracxn Technologies Ltd,Unknown,Unknown,INE0HMF01019,Unknown,false,false,Listed
TRANSPEK,Transpek Industry Ltd,Unknown,Unknown,INE687A01016,Unknown,false,false,Listed
TRANSRAILL,Transrail Lighting Ltd,Capital Goods,Capital Goods,INE454P01035,Micro Cap,false,false,Listed
TRAVELFOOD,Travel Food Services Ltd,Consumer Services,Consumer Services,INE103V01028,Small Cap,false,false,Listed
TREEHOUSE,Tree House Education & Accessories Ltd,Unknown,Unknown,INE040M01013,Unknown,false,false,Listed
TREJHARA,TREJHARA SOLUTIONS Ltd,Unknown,Unknown,INE00CA01015,Unknown,false,false,Listed
TREL,Transindia Real Estate Ltd,Unknown,Unknown,INE0O3901029,Unknown,false,false,Listed
TRENT,Trent Ltd,Consumer Services,Consumer Services,INE849A01020,Large Cap,true,false,Listed
TRF,TRF Ltd,Unknown,Unknown,INE391D01019,Unknown,false,false,Listed
TRIDENT,Trident Ltd,Textiles,Textiles,INE064C01022,Small Cap,false,false,Listed
TRIGYN,Trigyn Technologies Ltd,Unknown,Unknown,INE948A01012,Unknown,false,false,Listed
TRITURBINE,Triveni Turbine Ltd,Capital Goods,Capital Goods,INE152M01016,Small Cap,false,false,Listed
TRIVENI,Triveni Engineering & Industries Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE256C01024,Micro Cap,false,false,Listed
TRU,TruCap Finance Ltd,Unknown,Unknown,INE615R01029,Unknown,false,false,Listed
TRUALT,TruAlt Bioenergy Ltd,Unknown,Unknown,INE0MWH01014,Unknown,false,false,Listed
TSFINV,TSF INVESTMENTS Ltd,Financial Services,Financial Services,INE202Z01029,Micro Cap,false,false,Listed
TTKHLTCARE,TTK Healthcare Ltd,Unknown,Unknown,INE910C01018,Unknown,false,false,Listed
TTKPRESTIG,TTK Prestige Ltd,Unknown,Unknown,INE690A01028,Unknown,false,false,Listed
TTL,T T Ltd,Unknown,Unknown,INE592B01024,Unknown,false,false,Listed
TTML,Tata Teleservices (Maharashtra) Ltd,Telecommunication,Telecommunication,INE517B01013,Small Cap,false,false,Listed
TURTLEMINT,Turtlemint Fintech Solutions Ltd,Unknown,Unknown,INE0OC301013,Unknown,false,false,Listed
TVSELECT,TVS Electronics Ltd,Unknown,Unknown,INE236G01019,Unknown,false,false,Listed
TVSHLTD,TVS Holdings Ltd,Unknown,Unknown,INE105A01035,Unknown,false,false,Listed
TVSMOTOR,TVS Motor Company Ltd,Automobile and Auto Components,Automobile and Auto Components,INE494B01023,Large Cap,false,true,Listed
TVSSCS,TVS Supply Chain Solutions Ltd,Services,Services,INE395N01027,Micro Cap,false,false,Listed
TVSSRICHAK,TVS Srichakra Ltd,Unknown,Unknown,INE421C01016,Unknown,false,false,Listed
TVTODAY,TV Today Network Ltd,Unknown,Unknown,INE038F01029,Unknown,false,false,Listed
TVVISION,TV Vision Ltd,Unknown,Unknown,INE871L01013,Unknown,false,false,Listed
UBL,United Breweries Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE686F01025,Mid Cap,false,false,Listed
UCAL,UCAL Ltd,Unknown,Unknown,INE139B01016,Unknown,false,false,Listed
UCOBANK,UCO Bank,Financial Services,Financial Services,INE691A01018,Small Cap,false,false,Listed
UDS,Updater Services Ltd,Unknown,Unknown,INE851I01011,Unknown,false,false,Listed
UEL,Ujaas Energy Ltd,Unknown,Unknown,INE899L01030,Unknown,false,false,Listed
UFBL,United Foodbrands Ltd,Unknown,Unknown,INE382M01027,Unknown,false,false,Listed
UFLEX,UFLEX Ltd,Unknown,Unknown,INE516A01017,Unknown,false,false,Listed
UFO,UFO Moviez India Ltd,Unknown,Unknown,INE527H01019,Unknown,false,false,Listed
UGARSUGAR,The Ugar Sugar Works Ltd,Unknown,Unknown,INE071E01023,Unknown,false,false,Listed
UGROCAP,Ugro Capital Ltd,Unknown,Unknown,INE583D01011,Unknown,false,false,Listed
UJJIVANSFB,Ujjivan Small Finance Bank Ltd,Financial Services,Financial Services,INE551W01018,Micro Cap,false,false,Listed
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,Construction Materials,INE481G01011,Large Cap,true,false,Listed
ULTRAMAR,Ultramarine & Pigments Ltd,Unknown,Unknown,INE405A01021,Unknown,false,false,Listed
UMESLTD,Usha Martin Education & Solutions Ltd,Unknown,Unknown,INE240C01028,Unknown,false,false,Listed
UMIYA-MRO,UMIYA BUILDCON Ltd,Unknown,Unknown,INE398B01018,Unknown,false,false,Listed
UNICHEMLAB,Unichem Laboratories Ltd,Unknown,Unknown,INE351A01035,Unknown,false,false,Listed
UNIECOM,Unicommerce Esolutions Ltd,Unknown,Unknown,INE00U401027,Unknown,false,false,Listed
UNIENTER,Uniphos Enterprises Ltd,Unknown,Unknown,INE037A01022,Unknown,false,false,Listed
UNIMECH,Unimech Aerospace and Manufacturing Ltd,Unknown,Unknown,INE0U3I01011,Unknown,false,false,Listed
UNIONBANK,Union Bank of India,Financial Services,Financial Services,INE692A01016,Large Cap,false,true,Listed
UNIPARTS,Uniparts India Ltd,Unknown,Unknown,INE244O01017,Unknown,false,false,Listed
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE854D01024,Large Cap,false,true,Listed
UNITECH,Unitech Ltd,Unknown,Unknown,INE694A01020,Unknown,false,false,Listed
UNITEDTEA,The United Nilgiri Tea Estates Company Ltd,Unknown,Unknown,INE458F01011,Unknown,false,false,Listed
UNIVCABLES,Universal Cables Ltd,Unknown,Unknown,INE279A01012,Unknown,false,false,Listed
UNOMINDA,UNO Minda Ltd,Automobile and Auto Components,Automobile and Auto Components,INE405E01023,Mid Cap,false,false,Listed
UPL,UPL Ltd,Chemicals,Chemicals,INE628A01036,Mid Cap,false,false,Listed
URBANCO,Urban Company Ltd,Consumer Services,Consumer Services,INE0CAZ01013,Small Cap,false,false,Listed
URJA,Urja Global Ltd,Unknown,Unknown,INE550C01020,Unknown,false,false,Listed
USHAMART,Usha Martin Ltd,Capital Goods,Capital Goods,INE228A01035,Small Cap,false,false,Listed
USK,Udayshivakumar Infra Ltd,Unknown,Unknown,INE0N0Y01013,Unknown,false,false,Listed
UTIAMC,UTI Asset Management Company Ltd,Financial Services,Financial Services,INE094J01016,Small Cap,false,false,Listed
UTKARSHBNK,Utkarsh Small Finance Bank Ltd,Unknown,Unknown,INE735W01017,Unknown,false,false,Listed
UTLSOLAR,Fujiyama Power Systems Ltd,Capital Goods,Capital Goods,INE12UR01024,Micro Cap,false,false,Listed
UTTAMSUGAR,Uttam Sugar Mills Ltd,Unknown,Unknown,INE786F01031,Unknown,false,false,Listed
UYFINCORP,U. Y. Fincorp Ltd,Unknown,Unknown,INE152C01025,Unknown,false,false,Listed
V2RETAIL,V2 Retail Ltd,Consumer Services,Consumer Services,INE945H01021,Micro Cap,false,false,Listed
VADILALIND,Vadilal Industries Ltd,Unknown,Unknown,INE694D01016,Unknown,false,false,Listed
VAIBHAVGBL,Vaibhav Global Ltd,Consumer Durables,Consumer Durables,INE884A01027,Micro Cap,false,false,Listed
VAKRANGEE,Vakrangee Ltd,Unknown,Unknown,INE051B01021,Unknown,false,false,Listed
VAML,Vedanta Aluminium Metal Ltd,Unknown,Unknown,INE1CDF01017,Unknown,false,false,Listed
VARDMNPOLY,Vardhman Polytex Ltd,Unknown,Unknown,INE835A01029,Unknown,false,false,Listed
VARROC,Varroc Engineering Ltd,Automobile and Auto Components,Automobile and Auto Components,INE665L01035,Micro Cap,false,false,Listed
VASWANI,Vaswani Industries Ltd,Unknown,Unknown,INE590L01019,Unknown,false,false,Listed
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE200M01039,Large Cap,false,true,Listed
VCL,Vaxtex Cotfab Ltd,Unknown,Unknown,INE098201036,Unknown,false,false,Listed
VEDL,Vedanta Ltd,Metals & Mining,Metals & Mining,INE205A01025,Large Cap,false,true,Listed
VEDPOWER,Vedanta Power Ltd,Unknown,Unknown,INE694L01019,Unknown,false,false,Listed
VEEDOL,Veedol Corporation Ltd,Unknown,Unknown,INE484C01030,Unknown,false,false,Listed
VENKEYS,Venky's (India) Ltd,Unknown,Unknown,INE398A01010,Unknown,false,false,Listed
VENTIVE,Ventive Hospitality Ltd,Unknown,Unknown,INE781S01027,Unknown,false,false,Listed
VENUSPIPES,Venus Pipes & Tubes Ltd,Unknown,Unknown,INE0JA001018,Unknown,false,false,Listed
VERANDA,Veranda Learning Solutions Ltd,Unknown,Unknown,INE0IQ001011,Unknown,false,false,Listed
VESUVIUS,Vesuvius India Ltd,Unknown,Unknown,INE386A01023,Unknown,false,false,Listed
VGL,VARVEE GLOBAL Ltd,Unknown,Unknown,INE273D01027,Unknown,false,false,Listed
VGUARD,V-Guard Industries Ltd,Consumer Durables,Consumer Durables,INE951I01027,Micro Cap,false,false,Listed
VHL,Vardhman Holdings Ltd,Unknown,Unknown,INE701A01023,Unknown,false,false,Listed
VIDHIING,Vidhi Specialty Food Ingredients Ltd,Unknown,Unknown,INE632C01026,Unknown,false,false,Listed
VIDYAWIRES,Vidya Wires Ltd,Unknown,Unknown,INE14UN01029,Unknown,false,false,Listed
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,Healthcare,INE043W01024,Small Cap,false,false,Listed
VIKASECO,Vikas EcoTech Ltd,Unknown,Unknown,INE806A01020,Unknown,false,false,Listed
VIKASLIFE,Vikas Lifecare Ltd,Unknown,Unknown,INE161L01027,Unknown,false,false,Listed
VIKRAMSOLR,Vikram Solar Ltd,Capital Goods,Capital Goods,INE078V01014,Micro Cap,false,false,Listed
VIKRAN,Vikran Engineering Ltd,Unknown,Unknown,INE01R501028,Unknown,false,false,Listed
VIMTALABS,Vimta Labs Ltd,Unknown,Unknown,INE579C01029,Unknown,false,false,Listed
VINATIORGA,Vinati Organics Ltd,Unknown,Unknown,INE410B01037,Unknown,false,false,Listed
VINCOFE,Vintage Coffee And Beverages Ltd,Unknown,Unknown,INE498Q01014,Unknown,false,false,Listed
VINDHYATEL,Vindhya Telelinks Ltd,Unknown,Unknown,INE707A01012,Unknown,false,false,Listed
VINNY,Vinny Overseas Ltd,Unknown,Unknown,INE01KI01027,Unknown,false,false,Listed
VINYLINDIA,Vinyl Chemicals (India) Ltd,Unknown,Unknown,INE250B01029,Unknown,false,false,Listed
VIPIND,VIP Industries Ltd,Consumer Durables,Consumer Durables,INE054A01027,Micro Cap,false,false,Listed
VIPULLTD,Vipul Ltd,Unknown,Unknown,INE946H01037,Unknown,false,false,Listed
VIRINCHI,Virinchi Ltd,Unknown,Unknown,INE539B01017,Unknown,false,false,Listed
VISAKAIND,Visaka Industries Ltd,Unknown,Unknown,INE392A01021,Unknown,false,false,Listed
VISHNU,Vishnu Chemicals Ltd,Unknown,Unknown,INE270I01022,Unknown,false,false,Listed
VISHWARAJ,Vishwaraj Sugar Industries Ltd,Unknown,Unknown,INE430N01022,Unknown,false,false,Listed
VISL,Vedanta Iron and Steel Ltd,Unknown,Unknown,INE1CLE01013,Unknown,false,false,Listed
VIVIDHA,Visagar Polytex Ltd,Unknown,Unknown,INE370E01029,Unknown,false,false,Listed
VIYASH,Viyash Scientific Ltd,Healthcare,Healthcare,INE807F01027,Micro Cap,false,false,Listed
VLSFINANCE,VLS Finance Ltd,Unknown,Unknown,INE709A01018,Unknown,false,false,Listed
VMART,V-Mart Retail Ltd,Consumer Services,Consumer Services,INE665J01013,Micro Cap,false,false,Listed
VMM,Vishal Mega Mart Ltd,Consumer Services,Consumer Services,INE01EA01019,Mid Cap,false,false,Listed
VOEPL,Virtuoso Optoelectronics Ltd,Unknown,Unknown,INE0I0T01010,Unknown,false,false,Listed
VOGL,Vedanta Oil and Gas Ltd,Unknown,Unknown,INE704J01044,Unknown,false,false,Listed
VOLTAMP,Voltamp Transformers Ltd,Capital Goods,Capital Goods,INE540H01012,Micro Cap,false,false,Listed
VOLTAS,Voltas Ltd,Consumer Durables,Consumer Durables,INE226A01021,Mid Cap,false,false,Listed
VRAJ,Vraj Iron and Steel Ltd,Unknown,Unknown,INE0S2V01010,Unknown,false,false,Listed
VRLLOG,VRL Logistics Ltd,Unknown,Unknown,INE366I01010,Unknown,false,false,Listed
VSSL,Vardhman Special Steels Ltd,Unknown,Unknown,INE050M01012,Unknown,false,false,Listed
VSTIND,VST Industries Ltd,Unknown,Unknown,INE710A01016,Unknown,false,false,Listed
VSTL,Vibhor Steel Tubes Ltd,Unknown,Unknown,INE0QTF01015,Unknown,false,false,Listed
VSTTILLERS,V.S.T Tillers Tractors Ltd,Unknown,Unknown,INE764D01017,Unknown,false,false,Listed
VTL,Vardhman Textiles Ltd,Textiles,Textiles,INE825A01020,Small Cap,false,false,Listed
WAAREEENER,Waaree Energies Ltd,Capital Goods,Capital Goods,INE377N01017,Mid Cap,false,false,Listed
WAAREEINDO,Indosolar Ltd,Unknown,Unknown,INE866K01023,Unknown,false,false,Listed
WAAREERTL,Waaree Renewable Technologies Ltd,Capital Goods,Capital Goods,INE299N01021,Micro Cap,false,false,Listed
WABAG,VA Tech Wabag Ltd,Utilities,Utilities,INE956G01038,Micro Cap,false,false,Listed
WAKEFIT,Wakefit Innovations Ltd,Consumer Durables,Consumer Durables,INE0E7301029,Micro Cap,false,false,Listed
WALCHANNAG,Walchandnagar Industries Ltd,Unknown,Unknown,INE711A01022,Unknown,false,false,Listed
WANBURY,Wanbury Ltd,Unknown,Unknown,INE107F01022,Unknown,false,false,Listed
WCIL,Western Carriers (India) Ltd,Unknown,Unknown,INE0CJF01024,Unknown,false,false,Listed
WEALTH,Wealth First Portfolio Managers Ltd,Unknown,Unknown,INE658T01017,Unknown,false,false,Listed
WEBELSOLAR,Websol Energy System Ltd,Capital Goods,Capital Goods,INE855C01023,Micro Cap,false,false,Listed
WEIZMANIND,Weizmann Ltd,Unknown,Unknown,INE080A01014,Unknown,false,false,Listed
WEL,Wonder Electricals Ltd,Unknown,Unknown,INE02WG01024,Unknown,false,false,Listed
WELCORP,Welspun Corp Ltd,Capital Goods,Capital Goods,INE191B01025,Small Cap,false,false,Listed
WELENT,Welspun Enterprises Ltd,Construction,Construction,INE625G01013,Micro Cap,false,false,Listed
WELSPLSOL,Welspun Specialty Solutions Ltd,Unknown,Unknown,INE731F01037,Unknown,false,false,Listed
WELSPUNLIV,Welspun Living Ltd,Textiles,Textiles,INE192B01031,Small Cap,false,false,Listed
WENDT,Wendt (India) Ltd,Unknown,Unknown,INE274C01019,Unknown,false,false,Listed
WESTLIFE,WESTLIFE FOODWORLD Ltd,Consumer Services,Consumer Services,INE274F01020,Micro Cap,false,false,Listed
WEWORK,WeWork India Management Ltd,Services,Services,INE085001019,Micro Cap,false,false,Listed
WHEELS,Wheels India Ltd,Unknown,Unknown,INE715A01015,Unknown,false,false,Listed
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,Consumer Durables,INE716A01013,Small Cap,false,false,Listed
WILLAMAGOR,Williamson Magor & Company Ltd,Unknown,Unknown,INE210A01017,Unknown,false,false,Listed
WINDLAS,Windlas Biotech Ltd,Unknown,Unknown,INE0H5O01029,Unknown,false,false,Listed
WINDMACHIN,Windsor Machines Ltd,Unknown,Unknown,INE052A01021,Unknown,false,false,Listed
WIPL,The Western India Plywoods Ltd,Unknown,Unknown,INE215F01023,Unknown,false,false,Listed
WIPRO,Wipro Ltd,Information Technology,Information Technology,INE075A01022,Large Cap,true,false,Listed
WOCKPHARMA,Wockhardt Ltd,Healthcare,Healthcare,INE049B01025,Small Cap,false,false,Listed
WONDERLA,Wonderla Holidays Ltd,Unknown,Unknown,INE066O01014,Unknown,false,false,Listed
WORTHPERI,Worth Peripherals Ltd,Unknown,Unknown,INE196Y01018,Unknown,false,false,Listed
WPIL,WPIL Ltd,Unknown,Unknown,INE765D01022,Unknown,false,false,Listed
WSI,W S Industries (I) Ltd,Unknown,Unknown,INE100D01014,Unknown,false,false,Listed
WSTCSTPAPR,West Coast Paper Mills Ltd,Unknown,Unknown,INE976A01021,Unknown,false,false,Listed
XCHANGING,Xchanging Solutions Ltd,Unknown,Unknown,INE692G01013,Unknown,false,false,Listed
XELPMOC,Xelpmoc Design And Tech Ltd,Unknown,Unknown,INE01P501012,Unknown,false,false,Listed
XPROINDIA,Xpro India Ltd,Unknown,Unknown,INE445C01015,Unknown,false,false,Listed
XTGLOBAL,Xtglobal Infotech Ltd,Unknown,Unknown,INE547B01028,Unknown,false,false,Listed
YASHO,Yasho Industries Ltd,Unknown,Unknown,INE616Z01012,Unknown,false,false,Listed
YATHARTH,Yatharth Hospital & Trauma Care Services Ltd,Healthcare,Healthcare,INE0JO301016,Micro Cap,false,false,Listed
YATRA,Yatra Online Ltd,Unknown,Unknown,INE0JR601024,Unknown,false,false,Listed
YESBANK,Yes Bank Ltd,Financial Services,Financial Services,INE528G01035,Mid Cap,false,false,Listed
YUKEN,Yuken India Ltd,Unknown,Unknown,INE384C01016,Unknown,false,false,Listed
